EVENTS Event Timestamp Hour,EVENTS Pageview Count,EVENTS Share Count,EVENTS Unique Visitors,EVENTS Subscribe,EVENTS Video Start + 30s,EVENTS Nugget Preview CTR,EVENTS Event Count,Pageviews/Events,Spike,Pageview Change,Share Change,Visitor Change,Subscribe Change,Video Change,Nugget Preview CTR Change,Event Change,% Pageview Change,% Share Change,% Visitor Change,% Subscribe Change,% Video Change,% Nugget Preview CTR Change,% Event Change
6/16/15 21:00,44995,802,41119,23,5713,1.41,408543,11.01,0,-9700,-95,-7394,-13,-613,0.1,-119813,-17.73,-10.59,-15.24,-36.11,-9.69,7.63,-22.68
6/16/15 22:00,44916,849,41136,24,5106,1.47,380359,11.81,0,-79,47,17,1,-607,0.06,-28184,-0.18,5.86,0.04,4.35,-10.62,4.26,-6.90
6/16/15 23:00,40676,683,36882,13,4615,1.47,349916,11.62,0,-4240,-166,-4254,-11,-491,0,-30443,-9.44,-19.55,-10.34,-45.83,-9.62,0.00,-8.00
6/17/15 0:00,54586,1065,49543,23,3972,1.27,412226,13.24,0,13910,382,12661,10,-643,-0.2,62310,34.20,55.93,34.33,76.92,-13.93,-13.61,17.81
6/17/15 1:00,58181,1176,53232,28,3971,1.21,431757,13.48,0,3595,111,3689,5,-1,-0.06,19531,6.59,10.42,7.45,21.74,-0.03,-4.72,4.74
6/17/15 2:00,60778,1133,55136,30,4166,1.38,446435,13.61,0,2597,-43,1904,2,195,0.17,14678,4.46,-3.66,3.58,7.14,4.91,14.05,3.40
6/17/15 3:00,52001,1099,48257,28,3691,1.29,386322,13.46,0,-8777,-34,-6879,-2,-475,-0.09,-60113,-14.44,-3.00,-12.48,-6.67,-11.40,-6.52,-13.47
6/17/15 4:00,41114,849,37286,32,3186,1.49,310938,13.22,0,-10887,-250,-10971,4,-505,0.2,-75384,-20.94,-22.75,-22.73,14.29,-13.68,15.50,-19.51
6/17/15 5:00,33138,690,30248,20,2490,1.43,251722,13.16,0,-7976,-159,-7038,-12,-696,-0.06,-59216,-19.40,-18.73,-18.88,-37.50,-21.85,-4.03,-19.04
6/17/15 6:00,26158,575,24028,22,1889,1.53,199388,13.12,0,-6980,-115,-6220,2,-601,0.1,-52334,-21.06,-16.67,-20.56,10.00,-24.14,6.99,-20.79
6/17/15 7:00,20696,419,18838,10,1371,1.46,159349,12.99,0,-5462,-156,-5190,-12,-518,-0.07,-40039,-20.88,-27.13,-21.60,-54.55,-27.42,-4.58,-20.08
6/17/15 8:00,17906,343,16038,7,1199,1.37,139659,12.82,0,-2790,-76,-2800,-3,-172,-0.09,-19690,-13.48,-18.14,-14.86,-30.00,-12.55,-6.16,-12.36
6/17/15 9:00,18668,312,16687,10,1112,1.39,142509,13.10,0,762,-31,649,3,-87,0.02,2850,4.26,-9.04,4.05,42.86,-7.26,1.46,2.04
6/17/15 10:00,25239,452,23225,19,1422,1.37,185912,13.58,0,6571,140,6538,9,310,-0.02,43403,35.20,44.87,39.18,90.00,27.88,-1.44,30.46
6/17/15 11:00,33035,644,30009,16,1800,1.16,237767,13.89,0,7796,192,6784,-3,378,-0.21,51855,30.89,42.48,29.21,-15.79,26.58,-15.33,27.89
6/17/15 12:00,37640,725,34385,22,2245,1.31,276746,13.60,0,4605,81,4376,6,445,0.15,38979,13.94,12.58,14.58,37.50,24.72,12.93,16.39
6/17/15 13:00,54339,1055,46322,28,3579,1.24,452014,12.02,0,16699,330,11937,6,1334,-0.07,175268,44.37,45.52,34.72,27.27,59.42,-5.34,63.33
6/17/15 14:00,48060,952,42636,25,3543,1.39,398595,12.06,0,-6279,-103,-3686,-3,-36,0.15,-53419,-11.56,-9.76,-7.96,-10.71,-1.01,12.10,-11.82
6/17/15 15:00,43463,885,38227,28,3185,1.32,349494,12.44,0,-4597,-67,-4409,3,-358,-0.07,-49101,-9.57,-7.04,-10.34,12.00,-10.10,-5.04,-12.32
6/17/15 16:00,43811,934,37720,27,3121,1.39,357856,12.24,0,348,49,-507,-1,-64,0.07,8362,0.80,5.54,-1.33,-3.57,-2.01,5.30,2.39
6/17/15 17:00,38559,824,33974,21,2786,1.44,330005,11.68,0,-5252,-110,-3746,-6,-335,0.05,-27851,-11.99,-11.78,-9.93,-22.22,-10.73,3.60,-7.78
6/17/15 18:00,47839,763,43053,23,3847,1.41,421673,11.35,0,9280,-61,9079,2,1061,-0.03,91668,24.07,-7.40,26.72,9.52,38.08,-2.08,27.78
6/17/15 19:00,41120,723,36377,10,3533,1.35,363136,11.32,0,-6719,-40,-6676,-13,-314,-0.06,-58537,-14.05,-5.24,-15.51,-56.52,-8.16,-4.26,-13.88
6/17/15 20:00,42671,695,37650,22,3310,1.24,377387,11.31,0,1551,-28,1273,12,-223,-0.11,14251,3.77,-3.87,3.50,120.00,-6.31,-8.15,3.92
6/17/15 21:00,45179,744,41382,35,3522,1.3,373278,12.10,0,2508,49,3732,13,212,0.06,-4109,5.88,7.05,9.91,59.09,6.40,4.84,-1.09
6/17/15 22:00,55455,903,50652,29,3935,1.23,443731,12.50,0,10276,159,9270,-6,413,-0.07,70453,22.75,21.37,22.40,-17.14,11.73,-5.38,18.87
6/17/15 23:00,49575,823,45433,19,3639,1.33,386707,12.82,0,-5880,-80,-5219,-10,-296,0.1,-57024,-10.60,-8.86,-10.30,-34.48,-7.52,8.13,-12.85
6/18/15 0:00,47507,766,44147,25,3357,1.23,382948,12.41,0,-2068,-57,-1286,6,-282,-0.1,-3759,-4.17,-6.93,-2.83,31.58,-7.75,-7.52,-0.97
6/18/15 1:00,47186,734,43493,22,3227,1.25,385939,12.23,0,-321,-32,-654,-3,-130,0.02,2991,-0.68,-4.18,-1.48,-12.00,-3.87,1.63,0.78
6/18/15 2:00,45793,770,42576,16,3104,1.3,352773,12.98,0,-1393,36,-917,-6,-123,0.05,-33166,-2.95,4.90,-2.11,-27.27,-3.81,4.00,-8.59
6/18/15 3:00,39345,627,35507,15,2970,1.3,309615,12.71,0,-6448,-143,-7069,-1,-134,0,-43158,-14.08,-18.57,-16.60,-6.25,-4.32,0.00,-12.23
6/18/15 4:00,32487,488,29253,15,2676,1.38,264150,12.30,0,-6858,-139,-6254,0,-294,0.08,-45465,-17.43,-22.17,-17.61,0.00,-9.90,6.15,-14.68
6/18/15 5:00,27685,476,25336,14,2270,1.47,215396,12.85,0,-4802,-12,-3917,-1,-406,0.09,-48754,-14.78,-2.46,-13.39,-6.67,-15.17,6.52,-18.46
6/18/15 6:00,21924,358,19887,12,1918,1.55,171406,12.79,0,-5761,-118,-5449,-2,-352,0.08,-43990,-20.81,-24.79,-21.51,-14.29,-15.51,5.44,-20.42
6/18/15 7:00,17183,274,15322,11,1508,1.52,146894,11.70,0,-4741,-84,-4565,-1,-410,-0.03,-24512,-21.62,-23.46,-22.95,-8.33,-21.38,-1.94,-14.30
6/18/15 8:00,14138,188,12668,11,1265,1.57,115565,12.23,0,-3045,-86,-2654,0,-243,0.05,-31329,-17.72,-31.39,-17.32,0.00,-16.11,3.29,-21.33
6/18/15 9:00,14371,198,12934,4,1210,1.46,114944,12.50,0,233,10,266,-7,-55,-0.11,-621,1.65,5.32,2.10,-63.64,-4.35,-7.01,-0.54
6/18/15 10:00,18618,270,17017,12,1340,1.41,142563,13.06,0,4247,72,4083,8,130,-0.05,27619,29.55,36.36,31.57,200.00,10.74,-3.42,24.03
6/18/15 11:00,24226,374,22546,13,1778,1.35,181534,13.35,0,5608,104,5529,1,438,-0.06,38971,30.12,38.52,32.49,8.33,32.69,-4.26,27.34
6/18/15 12:00,27166,423,24810,25,2179,1.43,207622,13.08,0,2940,49,2264,12,401,0.08,26088,12.14,13.10,10.04,92.31,22.55,5.93,14.37
6/18/15 13:00,37322,760,30691,20,3596,1.44,334429,11.16,0,10156,337,5881,-5,1417,0.01,126807,37.38,79.67,23.70,-20.00,65.03,0.70,61.08
6/18/15 14:00,34681,662,28552,19,3643,1.54,320987,10.80,0,-2641,-98,-2139,-1,47,0.1,-13442,-7.08,-12.89,-6.97,-5.00,1.31,6.94,-4.02
6/18/15 15:00,37764,692,32026,19,5296,1.31,364448,10.36,0,3083,30,3474,0,1653,-0.23,43461,8.89,4.53,12.17,0.00,45.37,-14.94,13.54
6/18/15 16:00,34271,709,29157,12,4447,1.34,333854,10.27,0,-3493,17,-2869,-7,-849,0.03,-30594,-9.25,2.46,-8.96,-36.84,-16.03,2.29,-8.39
6/18/15 17:00,30358,591,26056,11,3923,1.42,279221,10.87,0,-3913,-118,-3101,-1,-524,0.08,-54633,-11.42,-16.64,-10.64,-8.33,-11.78,5.97,-16.36
6/18/15 18:00,27781,517,23758,16,3274,1.4,261026,10.64,0,-2577,-74,-2298,5,-649,-0.02,-18195,-8.49,-12.52,-8.82,45.45,-16.54,-1.41,-6.52
6/18/15 19:00,31803,485,27555,16,3293,1.27,300612,10.58,0,4022,-32,3797,0,19,-0.13,39586,14.48,-6.19,15.98,0.00,0.58,-9.29,15.17
6/18/15 20:00,72291,1163,65161,30,3332,0.92,589269,12.27,1,40488,678,37606,14,39,-0.35,288657,127.31,139.79,136.48,87.50,1.18,-27.56,96.02
6/18/15 21:00,66853,1182,61126,31,3180,1,554596,12.05,0,-5438,19,-4035,1,-152,0.08,-34673,-7.52,1.63,-6.19,3.33,-4.56,8.70,-5.88
6/18/15 22:00,58057,1050,53066,31,3245,1.06,454672,12.77,0,-8796,-132,-8060,0,65,0.06,-99924,-13.16,-11.17,-13.19,0.00,2.04,6.00,-18.02
6/18/15 23:00,53147,1025,49033,26,2896,1.18,407248,13.05,0,-4910,-25,-4033,-5,-349,0.12,-47424,-8.46,-2.38,-7.60,-16.13,-10.76,11.32,-10.43
6/19/15 0:00,76786,1186,70329,26,2769,0.96,556130,13.81,0,23639,161,21296,0,-127,-0.22,148882,44.48,15.71,43.43,0.00,-4.39,-18.64,36.56
6/19/15 1:00,92190,1585,83957,28,2712,0.93,662619,13.91,0,15404,399,13628,2,-57,-0.03,106489,20.06,33.64,19.38,7.69,-2.06,-3.12,19.15
6/19/15 2:00,89067,1660,82352,32,2908,0.98,633782,14.05,0,-3123,75,-1605,4,196,0.05,-28837,-3.39,4.73,-1.91,14.29,7.23,5.38,-4.35
6/19/15 3:00,73434,1297,67075,30,2524,1.04,525283,13.98,0,-15633,-363,-15277,-2,-384,0.06,-108499,-17.55,-21.87,-18.55,-6.25,-13.20,6.12,-17.12
6/19/15 4:00,56629,1033,51548,30,2270,1.17,414874,13.65,0,-16805,-264,-15527,0,-254,0.13,-110409,-22.88,-20.35,-23.15,0.00,-10.06,12.50,-21.02
6/19/15 5:00,44867,842,41686,22,1791,1.23,327493,13.70,0,-11762,-191,-9862,-8,-479,0.06,-87381,-20.77,-18.49,-19.13,-26.67,-21.10,5.13,-21.06
6/19/15 6:00,35958,689,32675,23,1452,1.1,263541,13.64,0,-8909,-153,-9011,1,-339,-0.13,-63952,-19.86,-18.17,-21.62,4.55,-18.93,-10.57,-19.53
6/19/15 7:00,28326,503,25707,15,1265,1.21,212301,13.34,0,-7632,-186,-6968,-8,-187,0.11,-51240,-21.22,-27.00,-21.33,-34.78,-12.88,10.00,-19.44
6/19/15 8:00,24363,414,22047,17,1109,1.27,185762,13.12,0,-3963,-89,-3660,2,-156,0.06,-26539,-13.99,-17.69,-14.24,13.33,-12.33,4.96,-12.50
6/19/15 9:00,24538,446,22333,14,948,1.08,186720,13.14,0,175,32,286,-3,-161,-0.19,958,0.72,7.73,1.30,-17.65,-14.52,-14.96,0.52
6/19/15 10:00,33456,563,30529,17,1204,1.09,246552,13.57,0,8918,117,8196,3,256,0.01,59832,36.34,26.23,36.70,21.43,27.00,0.93,32.04
6/19/15 11:00,43077,666,39829,21,1450,0.99,326180,13.21,0,9621,103,9300,4,246,-0.1,79628,28.76,18.29,30.46,23.53,20.43,-9.17,32.30
6/19/15 12:00,48695,746,45671,31,1562,0.96,395624,12.31,0,5618,80,5842,10,112,-0.03,69444,13.04,12.01,14.67,47.62,7.72,-3.03,21.29
6/19/15 13:00,56299,1079,50091,36,3225,1.29,459582,12.25,0,7604,333,4420,5,1663,0.33,63958,15.62,44.64,9.68,16.13,106.47,34.38,16.17
6/19/15 14:00,52974,995,47288,38,3011,1.32,430747,12.30,0,-3325,-84,-2803,2,-214,0.03,-28835,-5.91,-7.78,-5.60,5.56,-6.64,2.33,-6.27
6/19/15 15:00,47638,813,42866,23,3079,1.27,389693,12.22,0,-5336,-182,-4422,-15,68,-0.05,-41054,-10.07,-18.29,-9.35,-39.47,2.26,-3.79,-9.53
6/19/15 16:00,50744,937,46469,26,4035,1.19,416450,12.18,0,3106,124,3603,3,956,-0.08,26757,6.52,15.25,8.41,13.04,31.05,-6.30,6.87
6/19/15 17:00,57033,931,51575,33,5134,1.19,491695,11.60,0,6289,-6,5106,7,1099,0,75245,12.39,-0.64,10.99,26.92,27.24,0.00,18.07
6/19/15 18:00,62145,946,55675,29,8352,1.17,579196,10.73,0,5112,15,4100,-4,3218,-0.02,87501,8.96,1.61,7.95,-12.12,62.68,-1.68,17.80
6/19/15 19:00,57303,809,51109,20,6512,1.18,550332,10.41,0,-4842,-137,-4566,-9,-1840,0.01,-28864,-7.79,-14.48,-8.20,-31.03,-22.03,0.85,-4.98
6/19/15 20:00,57635,822,52386,26,6884,1.19,537395,10.72,0,332,13,1277,6,372,0.01,-12937,0.58,1.61,2.50,30.00,5.71,0.85,-2.35
6/19/15 21:00,57886,822,52569,38,6010,1.15,537056,10.78,0,251,0,183,12,-874,-0.04,-339,0.44,0.00,0.35,46.15,-12.70,-3.36,-0.06
6/19/15 22:00,55327,916,50531,26,5511,1.17,500286,11.06,0,-2559,94,-2038,-12,-499,0.02,-36770,-4.42,11.44,-3.88,-31.58,-8.30,1.74,-6.85
6/19/15 23:00,55611,826,50906,30,4878,1.06,476364,11.67,0,284,-90,375,4,-633,-0.11,-23922,0.51,-9.83,0.74,15.38,-11.49,-9.40,-4.78
6/20/15 0:00,55555,866,50540,27,6608,1.09,459955,12.08,0,-56,40,-366,-3,1730,0.03,-16409,-0.10,4.84,-0.72,-10.00,35.47,2.83,-3.44
6/20/15 1:00,54633,820,50209,26,6265,1.05,449171,12.16,0,-922,-46,-331,-1,-343,-0.04,-10784,-1.66,-5.31,-0.65,-3.70,-5.19,-3.67,-2.34
6/20/15 2:00,51471,820,46987,39,5738,1.19,418079,12.31,0,-3162,0,-3222,13,-527,0.14,-31092,-5.79,0.00,-6.42,50.00,-8.41,13.33,-6.92
6/20/15 3:00,54027,903,49560,32,5050,1.18,440039,12.28,0,2556,83,2573,-7,-688,-0.01,21960,4.97,10.12,5.48,-17.95,-11.99,-0.84,5.25
6/20/15 4:00,42171,686,38002,13,4297,1.24,343647,12.27,0,-11856,-217,-11558,-19,-753,0.06,-96392,-21.94,-24.03,-23.32,-59.38,-14.91,5.08,-21.91
6/20/15 5:00,34065,583,30065,21,3715,1.3,278347,12.24,0,-8106,-103,-7937,8,-582,0.06,-65300,-19.22,-15.01,-20.89,61.54,-13.54,4.84,-19.00
6/20/15 6:00,28082,480,25261,15,3038,1.36,226707,12.39,0,-5983,-103,-4804,-6,-677,0.06,-51640,-17.56,-17.67,-15.98,-28.57,-18.22,4.62,-18.55
6/20/15 7:00,23585,432,20702,14,2763,1.51,192292,12.27,0,-4497,-48,-4559,-1,-275,0.15,-34415,-16.01,-10.00,-18.05,-6.67,-9.05,11.03,-15.18
6/20/15 8:00,19842,337,17656,13,2381,1.41,163701,12.12,0,-3743,-95,-3046,-1,-382,-0.1,-28591,-15.87,-21.99,-14.71,-7.14,-13.83,-6.62,-14.87
6/20/15 9:00,19225,346,17241,9,2187,1.46,159169,12.08,0,-617,9,-415,-4,-194,0.05,-4532,-3.11,2.67,-2.35,-30.77,-8.15,3.55,-2.77
6/20/15 10:00,23273,385,20748,13,2426,1.34,193652,12.02,0,4048,39,3507,4,239,-0.12,34483,21.06,11.27,20.34,44.44,10.93,-8.22,21.66
6/20/15 11:00,29466,472,26408,18,3058,1.35,234809,12.55,0,6193,87,5660,5,632,0.01,41157,26.61,22.60,27.28,38.46,26.05,0.75,21.25
6/20/15 12:00,36988,569,33106,30,3606,1.35,296594,12.47,0,7522,97,6698,12,548,0,61785,25.53,20.55,25.36,66.67,17.92,0.00,26.31
6/20/15 13:00,41268,706,37073,30,4397,1.38,330906,12.47,0,4280,137,3967,0,791,0.03,34312,11.57,24.08,11.98,0.00,21.94,2.22,11.57
6/20/15 14:00,40880,643,37570,32,4516,1.27,331355,12.34,0,-388,-63,497,2,119,-0.11,449,-0.94,-8.92,1.34,6.67,2.71,-7.97,0.14
6/20/15 15:00,41675,648,37911,29,4275,1.28,335407,12.43,0,795,5,341,-3,-241,0.01,4052,1.94,0.78,0.91,-9.38,-5.34,0.79,1.22
6/20/15 16:00,40180,721,36312,39,3877,1.29,330472,12.16,0,-1495,73,-1599,10,-398,0.01,-4935,-3.59,11.27,-4.22,34.48,-9.31,0.78,-1.47
6/20/15 17:00,35145,559,31328,26,3462,1.28,288902,12.17,0,-5035,-162,-4984,-13,-415,-0.01,-41570,-12.53,-22.47,-13.73,-33.33,-10.70,-0.78,-12.58
6/20/15 18:00,36814,593,32756,31,3151,1.32,303657,12.12,0,1669,34,1428,5,-311,0.04,14755,4.75,6.08,4.56,19.23,-8.98,3.13,5.11
6/20/15 19:00,32278,562,28696,25,2931,1.38,267291,12.08,0,-4536,-31,-4060,-6,-220,0.06,-36366,-12.32,-5.23,-12.39,-19.35,-6.98,4.55,-11.98
6/20/15 20:00,31062,524,27625,14,2940,1.34,256954,12.09,0,-1216,-38,-1071,-11,9,-0.04,-10337,-3.77,-6.76,-3.73,-44.00,0.31,-2.90,-3.87
6/20/15 21:00,29125,505,25890,17,2770,1.42,239142,12.18,0,-1937,-19,-1735,3,-170,0.08,-17812,-6.24,-3.63,-6.28,21.43,-5.78,5.97,-6.93
6/20/15 22:00,29454,453,26433,16,2833,1.3,246890,11.93,0,329,-52,543,-1,63,-0.12,7748,1.13,-10.30,2.10,-5.88,2.27,-8.45,3.24
6/20/15 23:00,27496,421,24602,15,2701,1.26,230702,11.92,0,-1958,-32,-1831,-1,-132,-0.04,-16188,-6.65,-7.06,-6.93,-6.25,-4.66,-3.08,-6.56
6/21/15 0:00,29000,466,25905,14,3073,1.2,244365,11.87,0,1504,45,1303,-1,372,-0.06,13663,5.47,10.69,5.30,-6.67,13.77,-4.76,5.92
6/21/15 1:00,29539,429,26179,23,2944,1.28,246983,11.96,0,539,-37,274,9,-129,0.08,2618,1.86,-7.94,1.06,64.29,-4.20,6.67,1.07
6/21/15 2:00,29938,440,26488,20,2932,1.88,249080,12.02,0,399,11,309,-3,-12,0.6,2097,1.35,2.56,1.18,-13.04,-0.41,46.88,0.85
6/21/15 3:00,34247,621,30574,26,3775,1.69,283092,12.10,0,4309,181,4086,6,843,-0.19,34012,14.39,41.14,15.43,30.00,28.75,-10.11,13.66
6/21/15 4:00,27298,491,24304,13,3215,1.5,225539,12.10,0,-6949,-130,-6270,-13,-560,-0.19,-57553,-20.29,-20.93,-20.51,-50.00,-14.83,-11.24,-20.33
6/21/15 5:00,22365,445,20111,11,2830,1.54,188088,11.89,0,-4933,-46,-4193,-2,-385,0.04,-37451,-18.07,-9.37,-17.25,-15.38,-11.98,2.67,-16.61
6/21/15 6:00,18646,353,16552,11,2067,1.72,146561,12.72,0,-3719,-92,-3559,0,-763,0.18,-41527,-16.63,-20.67,-17.70,0.00,-26.96,11.69,-22.08
6/21/15 7:00,15412,272,13682,7,2082,1.54,131218,11.75,0,-3234,-81,-2870,-4,15,-0.18,-15343,-17.34,-22.95,-17.34,-36.36,0.73,-10.47,-10.47
6/21/15 8:00,13418,262,11725,7,1900,1.57,114972,11.67,0,-1994,-10,-1957,0,-182,0.03,-16246,-12.94,-3.68,-14.30,0.00,-8.74,1.95,-12.38
6/21/15 9:00,11819,202,10450,13,1547,1.63,101673,11.62,0,-1599,-60,-1275,6,-353,0.06,-13299,-11.92,-22.90,-10.87,85.71,-18.58,3.82,-11.57
6/21/15 10:00,13121,199,11786,13,1680,1.42,112565,11.66,0,1302,-3,1336,0,133,-0.21,10892,11.02,-1.49,12.78,0.00,8.60,-12.88,10.71
6/21/15 11:00,16290,270,14952,16,2103,1.34,137151,11.88,0,3169,71,3166,3,423,-0.08,24586,24.15,35.68,26.86,23.08,25.18,-5.63,21.84
6/21/15 12:00,20355,321,18212,15,2690,1.5,171046,11.90,0,4065,51,3260,-1,587,0.16,33895,24.95,18.89,21.80,-6.25,27.91,11.94,24.71
6/21/15 13:00,25752,406,22850,25,4671,1.53,220371,11.69,0,5397,85,4638,10,1981,0.03,49325,26.51,26.48,25.47,66.67,73.64,2.00,28.84
6/21/15 14:00,26349,479,23508,20,4431,1.47,233643,11.28,0,597,73,658,-5,-240,-0.06,13272,2.32,17.98,2.88,-20.00,-5.14,-3.92,6.02
6/21/15 15:00,29646,511,26174,21,3977,1.29,262434,11.30,0,3297,32,2666,1,-454,-0.18,28791,12.51,6.68,11.34,5.00,-10.25,-12.24,12.32
6/21/15 16:00,25759,486,22538,16,3415,1.31,232744,11.07,0,-3887,-25,-3636,-5,-562,0.02,-29690,-13.11,-4.89,-13.89,-23.81,-14.13,1.55,-11.31
6/21/15 17:00,23911,364,20851,17,3305,1.44,218632,10.94,0,-1848,-122,-1687,1,-110,0.13,-14112,-7.17,-25.10,-7.49,6.25,-3.22,9.92,-6.06
6/21/15 18:00,26114,470,23036,18,2986,1.28,239569,10.90,0,2203,106,2185,1,-319,-0.16,20937,9.21,29.12,10.48,5.88,-9.65,-11.11,9.58
6/21/15 19:00,24113,404,20847,18,2816,1.44,222536,10.84,0,-2001,-66,-2189,0,-170,0.16,-17033,-7.66,-14.04,-9.50,0.00,-5.69,12.50,-7.11
6/21/15 20:00,35451,525,31227,18,7121,1.1,331126,10.71,0,11338,121,10380,0,4305,-0.34,108590,47.02,29.95,49.79,0.00,152.88,-23.61,48.80
6/21/15 21:00,36078,541,33016,21,7026,1.25,329460,10.95,0,627,16,1789,3,-95,0.15,-1666,1.77,3.05,5.73,16.67,-1.33,13.64,-0.50
6/21/15 22:00,39520,614,35887,11,6686,1.21,358081,11.04,0,3442,73,2871,-10,-340,-0.04,28621,9.54,13.49,8.70,-47.62,-4.84,-3.20,8.69
6/21/15 23:00,36341,575,32550,20,5863,1.2,328193,11.07,0,-3179,-39,-3337,9,-823,-0.01,-29888,-8.04,-6.35,-9.30,81.82,-12.31,-0.83,-8.35
6/22/15 0:00,42970,713,38762,12,5148,1.09,363552,11.82,0,6629,138,6212,-8,-715,-0.11,35359,18.24,24.00,19.08,-40.00,-12.20,-9.17,10.77
6/22/15 1:00,39218,626,35454,23,5183,1.17,337144,11.63,0,-3752,-87,-3308,11,35,0.08,-26408,-8.73,-12.20,-8.53,91.67,0.68,7.34,-7.26
6/22/15 2:00,38835,609,35255,24,5317,1.19,335563,11.57,0,-383,-17,-199,1,134,0.02,-1581,-0.98,-2.72,-0.56,4.35,2.59,1.71,-0.47
6/22/15 3:00,40434,628,35869,14,5269,1.25,348523,11.60,0,1599,19,614,-10,-48,0.06,12960,4.12,3.12,1.74,-41.67,-0.90,5.04,3.86
6/22/15 4:00,33614,487,29891,9,4594,1.23,291848,11.52,0,-6820,-141,-5978,-5,-675,-0.02,-56675,-16.87,-22.45,-16.67,-35.71,-12.81,-1.60,-16.26
6/22/15 5:00,27649,437,25280,5,4201,1.29,244601,11.30,0,-5965,-50,-4611,-4,-393,0.06,-47247,-17.75,-10.27,-15.43,-44.44,-8.55,4.88,-16.19
6/22/15 6:00,23154,337,21106,8,3749,1.32,204159,11.34,0,-4495,-100,-4174,3,-452,0.03,-40442,-16.26,-22.88,-16.51,60.00,-10.76,2.33,-16.53
6/22/15 7:00,19366,287,17513,4,3465,1.39,176435,10.98,0,-3788,-50,-3593,-4,-284,0.07,-27724,-16.36,-14.84,-17.02,-50.00,-7.58,5.30,-13.58
6/22/15 8:00,17124,241,15563,4,3045,1.31,166024,10.31,0,-2242,-46,-1950,0,-420,-0.08,-10411,-11.58,-16.03,-11.13,0.00,-12.12,-5.76,-5.90
6/22/15 9:00,17377,212,15615,12,2954,1.27,171446,10.14,0,253,-29,52,8,-91,-0.04,5422,1.48,-12.03,0.33,200.00,-2.99,-3.05,3.27
6/22/15 10:00,21183,309,19289,7,3254,1.18,190216,11.14,0,3806,97,3674,-5,300,-0.09,18770,21.90,45.75,23.53,-41.67,10.16,-7.09,10.95
6/22/15 11:00,28124,408,25247,18,4259,1.16,251018,11.20,0,6941,99,5958,11,1005,-0.02,60802,32.77,32.04,30.89,157.14,30.89,-1.69,31.96
6/22/15 12:00,31110,435,28024,21,4893,1.21,277820,11.20,0,2986,27,2777,3,634,0.05,26802,10.62,6.62,11.00,16.67,14.89,4.31,10.68
6/22/15 13:00,38830,592,32734,21,5491,1.22,360209,10.78,0,7720,157,4710,0,598,0.01,82389,24.82,36.09,16.81,0.00,12.22,0.83,29.66
6/22/15 14:00,36764,606,30921,12,5739,1.33,350901,10.48,0,-2066,14,-1813,-9,248,0.11,-9308,-5.32,2.36,-5.54,-42.86,4.52,9.02,-2.58
6/22/15 15:00,34897,518,30382,11,6130,1.26,341984,10.20,0,-1867,-88,-539,-1,391,-0.07,-8917,-5.08,-14.52,-1.74,-8.33,6.81,-5.26,-2.54
6/22/15 16:00,37449,574,31581,17,6280,1.3,365242,10.25,0,2552,56,1199,6,150,0.04,23258,7.31,10.81,3.95,54.55,2.45,3.17,6.80
6/22/15 17:00,35593,575,30594,24,6401,1.37,358097,9.94,0,-1856,1,-987,7,121,0.07,-7145,-4.96,0.17,-3.13,41.18,1.93,5.38,-1.96
6/22/15 18:00,32512,517,28286,12,5850,1.33,323607,10.05,0,-3081,-58,-2308,-12,-551,-0.04,-34490,-8.66,-10.09,-7.54,-50.00,-8.61,-2.92,-9.63
6/22/15 19:00,32096,530,27755,25,5812,1.34,314166,10.22,0,-416,13,-531,13,-38,0.01,-9441,-1.28,2.51,-1.88,108.33,-0.65,0.75,-2.92
6/22/15 20:00,32201,483,28057,14,5935,1.3,313970,10.26,0,105,-47,302,-11,123,-0.04,-196,0.33,-8.87,1.09,-44.00,2.12,-2.99,-0.06
6/22/15 21:00,33082,524,28858,12,6802,1.42,323360,10.23,0,881,41,801,-2,867,0.12,9390,2.74,8.49,2.85,-14.29,14.61,9.23,2.99
6/22/15 22:00,51363,656,46584,23,6803,1.41,424494,12.10,1,18281,132,17726,11,1,-0.01,101134,55.26,25.19,61.42,91.67,0.01,-0.70,31.28
6/22/15 23:00,43456,617,37063,18,6605,1.36,357232,12.16,0,-7907,-39,-9521,-5,-198,-0.05,-67262,-15.39,-5.95,-20.44,-21.74,-2.91,-3.55,-15.85
6/23/15 0:00,41243,595,36294,24,6817,1.31,352454,11.70,0,-2213,-22,-769,6,212,-0.05,-4778,-5.09,-3.57,-2.07,33.33,3.21,-3.68,-1.34
6/23/15 1:00,42137,558,36759,18,7135,1.33,350256,12.03,0,894,-37,465,-6,318,0.02,-2198,2.17,-6.22,1.28,-25.00,4.66,1.53,-0.62
6/23/15 2:00,43755,597,36891,21,8441,1.34,349261,12.53,0,1618,39,132,3,1306,0.01,-995,3.84,6.99,0.36,16.67,18.30,0.75,-0.28
6/23/15 3:00,43815,680,37800,16,8662,1.31,358134,12.23,0,60,83,909,-5,221,-0.03,8873,0.14,13.90,2.46,-23.81,2.62,-2.24,2.54
6/23/15 4:00,34999,516,30147,14,7747,1.44,293669,11.92,0,-8816,-164,-7653,-2,-915,0.13,-64465,-20.12,-24.12,-20.25,-12.50,-10.56,9.92,-18.00
